vec_0,vec_1,vec_2,vec_3,vec_4,vec_5,vec_6,vec_7,vec_8,vec_9,vec_10,vec_11,vec_12,vec_13,vec_14,vec_15,vec_16,vec_17,vec_18,vec_19,vec_20,vec_21,vec_22,vec_23,vec_24,vec_25,vec_26,vec_27,vec_28,vec_29,vec_30,vec_31,vec_32,vec_33,vec_34,vec_35,vec_36,vec_37,vec_38,vec_39,vec_40,vec_41,vec_42,vec_43,vec_44,vec_45,vec_46,vec_47,vec_48,vec_49,vec_50,vec_51,vec_52,vec_53,vec_54,vec_55,vec_56,vec_57,vec_58,vec_59,vec_60,vec_61,vec_62,vec_63,vec_64,vec_65,vec_66,vec_67,vec_68,vec_69,vec_70,vec_71,vec_72,vec_73,vec_74,vec_75,vec_76,vec_77,vec_78,vec_79,vec_80,vec_81,vec_82,vec_83,vec_84,vec_85,vec_86,vec_87,vec_88,vec_89,vec_90,vec_91,vec_92,vec_93,vec_94,vec_95,vec_96,vec_97,vec_98,vec_99,name
-0.1182154,0.076812856,0.013567232,0.044452295,0.0297715,-0.17806646,0.11761055,0.2953336,-0.07219703,-0.1626411,-0.043201517,-0.15930016,-0.024655,-0.009975105,0.0030640715,-0.12184967,0.12407555,-0.034902643,-0.0461998,-0.15558417,0.070113465,0.057464212,0.14686885,-0.15468504,-0.029942766,0.03808316,-0.07828882,-0.038787995,-0.13242882,-0.008821163,0.11932976,-0.06835624,-0.000831173,-0.21812658,-0.034025583,0.05672405,0.048545472,-0.118085384,-0.001954215,-0.15177509,0.09279482,-0.10181083,-0.082933955,-0.031615835,0.21158469,0.0074187643,-0.185588,-0.05609098,0.11794326,0.039434813,0.05367918,-0.12537877,0.010149112,-0.021620754,-0.12444181,0.030467784,0.05946543,-0.015173785,-0.16804759,0.11292131,-0.010811111,0.0049623926,0.041550435,-0.017250484,-0.1140774,0.17258768,-0.022294795,0.1065386,-0.11647174,0.12800358,-0.120674476,0.07916616,0.1581887,-0.03340118,0.11723625,0.011033723,0.047233775,9.200114e-05,-0.109880924,-0.0047440506,-0.116153,0.026063884,-0.054546386,0.18490668,-0.079083316,-0.10766869,0.072982244,0.034131728,0.043798465,0.05469235,0.17228489,-0.00806085,0.094847396,-0.071784064,0.14675817,0.05707083,0.066216074,-0.11716267,-0.02060413,0.023641,wishiwashi
-0.11450287,0.07226432,0.010630364,0.04314629,0.029187808,-0.16924149,0.11251626,0.28750977,-0.07360626,-0.15839352,-0.042152476,-0.15517429,-0.023624644,-0.014354648,0.0015189704,-0.120490015,0.12913191,-0.03589358,-0.04799823,-0.15261482,0.071430184,0.054837644,0.1460754,-0.15726277,-0.029878905,0.03940013,-0.07927309,-0.03622027,-0.13697366,0.00044610896,0.12480065,-0.072320685,0.0007834186,-0.21785693,-0.033113357,0.057681616,0.04409734,-0.11119412,0.0028754487,-0.15491979,0.09365992,-0.09947419,-0.078332126,-0.032180022,0.20315385,0.007230984,-0.18489474,-0.05185025,0.117504805,0.03688886,0.058872666,-0.12774765,0.011047138,-0.02199308,-0.12829843,0.027082812,0.059164807,-0.014434962,-0.17084834,0.107998535,-0.009071822,0.0045084795,0.04574692,-0.0137703875,-0.11161115,0.17884931,-0.023977827,0.10868025,-0.12035638,0.12600663,-0.122788355,0.08376004,0.1568,-0.03264882,0.115253106,0.0033357877,0.054116953,0.0042796843,-0.10983058,-0.00707361,-0.12304427,0.022759287,-0.062357035,0.18923101,-0.081607915,-0.1200368,0.074583456,0.034961935,0.04254515,0.053920455,0.18142197,-0.007634792,0.10228031,-0.07337095,0.14652985,0.048954748,0.06679925,-0.112627804,-0.01881671,0.023208981,mareanie
-0.11530827,0.0698537,0.0096634375,0.045539316,0.027440017,-0.17200093,0.11234817,0.2882676,-0.07190311,-0.15914816,-0.039991267,-0.15526389,-0.024586538,-0.013722601,-0.000531303,-0.11673242,0.12845525,-0.03707413,-0.04458875,-0.15402517,0.068002254,0.05549612,0.14499065,-0.15513857,-0.02789495,0.039105825,-0.08173232,-0.033897083,-0.13714862,-0.0034322478,0.123779826,-0.07109241,0.004147839,-0.2167683,-0.034778234,0.056436203,0.045384258,-0.116819866,0.0005326637,-0.1546868,0.09181477,-0.09936385,-0.08286412,-0.03276614,0.20746727,0.007777301,-0.18896374,-0.053415854,0.11939481,0.039790526,0.056209378,-0.12633221,0.010981984,-0.021145334,-0.12387323,0.02469567,0.058335245,-0.016993288,-0.16939507,0.10985062,-0.011387956,0.0037181932,0.045677815,-0.016551841,-0.11378426,0.17794983,-0.025443057,0.10614861,-0.11898693,0.12491483,-0.12199495,0.08352674,0.15645932,-0.03555357,0.11559732,0.0038926555,0.054364905,0.0018226603,-0.10980855,-0.008969867,-0.121969774,0.023381809,-0.059642315,0.19295102,-0.08113919,-0.11865973,0.07499212,0.035214048,0.04391967,0.056531057,0.17922556,-0.0075412323,0.101814784,-0.071262896,0.1468839,0.048579395,0.06320489,-0.1106637,-0.016459048,0.024085194,toxapex
-0.11571471,0.075474724,0.013380665,0.044509172,0.029662106,-0.17380816,0.11568038,0.29099053,-0.07103908,-0.15931161,-0.041557617,-0.15683769,-0.024005936,-0.012661696,8.031212e-06,-0.120942675,0.12572724,-0.032908812,-0.047947276,-0.15021467,0.069330804,0.053749125,0.14612076,-0.1566964,-0.029336879,0.038781174,-0.0761726,-0.038417514,-0.13299625,-0.004500444,0.12060907,-0.07072587,0.001966192,-0.21631084,-0.033756733,0.055272933,0.0478281,-0.115724385,0.0012613302,-0.1536802,0.091060355,-0.10104851,-0.080722995,-0.030407498,0.20567374,0.008009803,-0.18630965,-0.0534927,0.116792865,0.038224053,0.057421137,-0.12631641,0.01008082,-0.024341058,-0.12527195,0.027177814,0.06172843,-0.015645925,-0.16917107,0.110928036,-0.01072769,0.0022226367,0.043713752,-0.017367436,-0.11321629,0.17747782,-0.023023058,0.10976895,-0.11847993,0.12711534,-0.121656954,0.0822183,0.16000062,-0.030457903,0.11728688,0.0069426894,0.05062608,0.002239406,-0.11206137,-0.007432446,-0.120925516,0.026845364,-0.057766676,0.18773031,-0.08097009,-0.114958204,0.07553112,0.032642104,0.042589776,0.056224573,0.18023446,-0.009094994,0.100324996,-0.07443021,0.14671722,0.052144535,0.065901674,-0.11420811,-0.020015536,0.021578489,mudbray
-0.118346326,0.07052577,0.011892903,0.0419317,0.025144456,-0.17849524,0.11410084,0.2954341,-0.07252315,-0.15887874,-0.040728964,-0.15424144,-0.023753269,-0.0125584565,0.0018011788,-0.1180373,0.12301713,-0.039143797,-0.043098863,-0.15943222,0.06581927,0.0573964,0.14709486,-0.1504256,-0.029706858,0.03895025,-0.08257398,-0.033236425,-0.13476335,-0.008275631,0.11848164,-0.06729929,0.005242658,-0.21462378,-0.03331848,0.0552887,0.044638168,-0.12229719,-0.0048934417,-0.15558279,0.09042008,-0.09956233,-0.08797188,-0.030061625,0.21187384,0.0030831867,-0.1921904,-0.0564114,0.11846456,0.04062541,0.049430463,-0.1243531,0.011951293,-0.021554882,-0.120488286,0.025866361,0.05575494,-0.018424287,-0.1658538,0.1115049,-0.0117153125,0.0037150101,0.04355921,-0.018716665,-0.11896428,0.17394097,-0.024733212,0.10462042,-0.1187505,0.12500422,-0.120922066,0.08379997,0.15557608,-0.036868855,0.11480053,0.010935145,0.054330163,0.00035003058,-0.11281066,-0.00888719,-0.11578743,0.024717854,-0.055885706,0.19463415,-0.08217327,-0.110759385,0.07429464,0.037628565,0.044165723,0.055997927,0.17510572,-0.0074324305,0.09624946,-0.06794717,0.14512514,0.05230495,0.065678746,-0.11358685,-0.014920952,0.023450458,mudsdale
-0.115335464,0.079899214,0.012350858,0.045682877,0.036290597,-0.16877903,0.11837684,0.28493154,-0.07118431,-0.15962017,-0.045257717,-0.16202277,-0.026921578,-0.011738484,-0.0013915038,-0.13018721,0.124405846,-0.026290452,-0.053294472,-0.13942863,0.071610674,0.047456034,0.14360538,-0.16131042,-0.023194663,0.03588376,-0.0669269,-0.041284833,-0.13555291,-0.00058693596,0.12243466,-0.07407082,-0.0044467538,-0.22262755,-0.03364832,0.05487425,0.05095834,-0.10761428,0.011971115,-0.15761155,0.089998774,-0.10049982,-0.07643135,-0.032982815,0.20089899,0.014446016,-0.18249863,-0.045595687,0.11204698,0.035153255,0.06936631,-0.12547994,0.0070412857,-0.025931792,-0.13044035,0.026859391,0.06268086,-0.014364055,-0.17456666,0.10702009,-0.009843425,0.0032985844,0.04200744,-0.018149516,-0.10499909,0.17709124,-0.018360144,0.113253854,-0.11739602,0.12893663,-0.1223281,0.084843144,0.16093123,-0.02459954,0.11869582,0.0039207665,0.045378726,0.0045430246,-0.10934365,-0.0069705495,-0.12576307,0.026459567,-0.05935459,0.17611027,-0.08306078,-0.12199541,0.07547878,0.023964863,0.037652366,0.054809093,0.1839062,-0.008773107,0.10820533,-0.07908996,0.15131782,0.05262385,0.06559331,-0.11303249,-0.027246702,0.01867554,dewpider
-0.11739048,0.08065471,0.012116892,0.050134733,0.0370041,-0.17114346,0.1187731,0.287129,-0.071361266,-0.1589552,-0.045135066,-0.16244635,-0.029177062,-0.009317939,-0.00053683226,-0.12618747,0.12775685,-0.024557102,-0.053377215,-0.14113614,0.070787065,0.048482694,0.14387487,-0.16404122,-0.02054594,0.0372413,-0.070851676,-0.039546687,-0.13855648,-0.0026668601,0.12564525,-0.07531306,-0.0034134637,-0.22234309,-0.035236366,0.054427806,0.054373175,-0.10940705,0.012712652,-0.15203671,0.089604184,-0.10232004,-0.07847553,-0.03276819,0.2078398,0.017319951,-0.18371548,-0.046705678,0.115863115,0.037954647,0.06872748,-0.1253631,0.006575433,-0.026620306,-0.13008705,0.02732826,0.06304038,-0.01385626,-0.17273828,0.110283285,-0.010744226,0.004294323,0.0393246,-0.01955186,-0.10404192,0.17535572,-0.018146385,0.110852994,-0.11424481,0.13074633,-0.122066654,0.08114743,0.15991665,-0.02608503,0.11780082,0.005011749,0.042620815,0.0028863726,-0.10362594,-0.008446135,-0.124416456,0.026638152,-0.05739903,0.17427905,-0.07805064,-0.117473304,0.073620394,0.022538198,0.040249858,0.05447268,0.17672956,-0.009609805,0.10800837,-0.08027674,0.14983499,0.053022787,0.06436624,-0.112151965,-0.028734546,0.01956741,araquanid
-0.11689238,0.07761454,0.0093822265,0.044073302,0.033236347,-0.17365047,0.11764681,0.29113725,-0.07287142,-0.1578535,-0.044294573,-0.16041039,-0.0236147,-0.010429851,0.0010309598,-0.12789054,0.12285254,-0.034884114,-0.04936935,-0.14910239,0.07090732,0.05242776,0.14364475,-0.15750025,-0.026280122,0.035899453,-0.07564257,-0.039208055,-0.1378847,-0.002413224,0.12470629,-0.070955366,-0.0026846584,-0.21942355,-0.03489597,0.058180075,0.04721534,-0.109446876,0.0064879446,-0.1616789,0.09061018,-0.10071138,-0.080265254,-0.032772597,0.20545404,0.0122102015,-0.18933274,-0.048236687,0.11491974,0.037668202,0.061797395,-0.12567273,0.0082827285,-0.024064483,-0.12805213,0.025542833,0.057456277,-0.016615318,-0.17216258,0.10572497,-0.008839598,0.004235351,0.043001633,-0.018568993,-0.111831084,0.17369778,-0.02043876,0.10844611,-0.117377274,0.12643021,-0.121027,0.08477896,0.15522633,-0.029577736,0.11689658,0.0057765753,0.048752,0.00517253,-0.11000451,-0.0066855056,-0.11815409,0.022721265,-0.059597008,0.18003835,-0.082580924,-0.118471615,0.07328573,0.028588038,0.04012086,0.052696455,0.17640692,-0.0060157618,0.103826426,-0.0725149,0.15036424,0.052956205,0.065434255,-0.11390974,-0.021452349,0.020005377,fomantis
-0.11653527,0.06560962,0.008760729,0.042462982,0.02178399,-0.17735873,0.11063792,0.2932207,-0.07309364,-0.15970176,-0.03762309,-0.15217787,-0.023033414,-0.014386302,0.0019409634,-0.111613736,0.12517034,-0.04630848,-0.039112724,-0.16390754,0.06581743,0.060155522,0.14606225,-0.14937022,-0.029458752,0.040451337,-0.089478366,-0.029300252,-0.13612434,-0.0069014626,0.120538846,-0.066704206,0.008944625,-0.21372424,-0.033630837,0.05777823,0.04358651,-0.12295791,-0.007930088,-0.15644997,0.09266703,-0.09904858,-0.09008683,-0.032743767,0.21406402,0.0016846942,-0.1954298,-0.05699311,0.121303506,0.04354034,0.04664064,-0.12348331,0.013229302,-0.017925361,-0.11743769,0.022986187,0.052921988,-0.018748695,-0.16387218,0.10924219,-0.012095752,0.0051270267,0.04657449,-0.01766278,-0.11931315,0.17518055,-0.027545348,0.101111025,-0.1193419,0.122986585,-0.121843785,0.08475732,0.15116666,-0.042060062,0.11317375,0.0067397463,0.05778941,0.0004042042,-0.11008883,-0.008946748,-0.11607112,0.021969564,-0.058433115,0.20131186,-0.081064716,-0.113490306,0.07383487,0.041993015,0.04583578,0.056977775,0.17398134,-0.0058595357,0.09673188,-0.065001115,0.14545484,0.047862943,0.062363658,-0.11140833,-0.010993765,0.02589573,lurantis
-0.1170515,0.07608187,0.008938604,0.04198311,0.03213915,-0.17356557,0.116468824,0.29121765,-0.072838485,-0.1604502,-0.044746116,-0.16143805,-0.024112578,-0.011122592,0.0009922542,-0.12753634,0.12187065,-0.036014408,-0.047887117,-0.15334293,0.06996306,0.054447252,0.14445022,-0.15513843,-0.02752005,0.0360717,-0.0762921,-0.038949646,-0.13658604,-0.003824887,0.1215298,-0.06928595,-0.002899601,-0.22070922,-0.03539534,0.05873436,0.04559483,-0.111365706,0.004046812,-0.15960562,0.092332155,-0.10002045,-0.08171429,-0.033421226,0.20722598,0.010388965,-0.18847594,-0.04980406,0.1139934,0.03809319,0.059586983,-0.12606218,0.009334768,-0.02252336,-0.12523013,0.0256577,0.056719188,-0.016801616,-0.17113963,0.10620586,-0.009332489,0.004161477,0.04331948,-0.017839035,-0.11376069,0.1730947,-0.021599913,0.10745282,-0.11837,0.12677145,-0.1210523,0.08405372,0.15694134,-0.032154262,0.11680134,0.0070170723,0.04912534,0.00426589,-0.11031437,-0.0059838677,-0.117564775,0.022593057,-0.05893742,0.18105714,-0.08186063,-0.116808645,0.073545046,0.03075529,0.04060545,0.05233845,0.17511295,-0.004922942,0.10176633,-0.07155617,0.150832,0.05500806,0.066057146,-0.11457714,-0.02070402,0.021328641,morelull
-0.11655527,0.07858148,0.013105502,0.044299863,0.03218939,-0.17603792,0.11846904,0.29251924,-0.071294144,-0.16102494,-0.0431162,-0.16227458,-0.023550745,-0.0107128685,0.00070567837,-0.12517466,0.12464065,-0.033748653,-0.0480777,-0.15143478,0.071566716,0.05491318,0.14494054,-0.15801932,-0.03102775,0.037012648,-0.07573737,-0.041268077,-0.13234708,-0.006736597,0.12225368,-0.06902374,-0.002226349,-0.2173205,-0.035176724,0.05775604,0.049741194,-0.1127661,0.001648573,-0.15396644,0.09212473,-0.102786474,-0.07805277,-0.03164925,0.20674811,0.010218081,-0.18491738,-0.052716218,0.11709361,0.038592864,0.058670573,-0.12579557,0.010943156,-0.023321873,-0.12793419,0.029049862,0.06160309,-0.014714865,-0.1702636,0.1111587,-0.009067319,0.0033749435,0.04276298,-0.017372612,-0.11232111,0.17388615,-0.022053113,0.10871975,-0.11658917,0.12817006,-0.12145252,0.080225125,0.1580566,-0.029561186,0.11908011,0.00791649,0.046351355,0.0029396215,-0.11001045,-0.0042137606,-0.11737458,0.026626265,-0.05773809,0.18177952,-0.07952869,-0.111669846,0.07265455,0.031522565,0.043262493,0.054670557,0.17540535,-0.0076181516,0.098548844,-0.07446303,0.1484941,0.054771267,0.065268114,-0.11595899,-0.02124247,0.020951193,shiinotic
-0.11777711,0.075850405,0.01228735,0.044744093,0.029850611,-0.1760694,0.11507084,0.2935914,-0.071939655,-0.15846874,-0.042556845,-0.15739353,-0.025234448,-0.0112428535,0.0016193258,-0.11980744,0.12453953,-0.03306099,-0.046677314,-0.15168753,0.068658315,0.052011326,0.1448589,-0.1574289,-0.026252745,0.039030023,-0.07704,-0.036231477,-0.13576749,-0.0043186857,0.12230702,-0.07068478,0.0034000883,-0.2190148,-0.03327567,0.05599266,0.04956335,-0.11527507,0.0017382776,-0.15608224,0.091036424,-0.10158251,-0.084388025,-0.031045012,0.20982364,0.007976762,-0.18891685,-0.050901115,0.1167958,0.039955027,0.059021417,-0.12457883,0.009120323,-0.023163795,-0.12522545,0.026038317,0.058201592,-0.015902866,-0.1665633,0.1097973,-0.010979307,0.0037165023,0.042231277,-0.017863857,-0.112229496,0.17504491,-0.021626571,0.10721142,-0.11616621,0.12816904,-0.121824145,0.08381814,0.15688854,-0.030162407,0.116777636,0.0078682285,0.04990192,-5.4036147e-05,-0.10880985,-0.00717238,-0.12009064,0.02643119,-0.05735013,0.1857833,-0.08090118,-0.113880835,0.07276461,0.03197472,0.043619003,0.05585636,0.17797402,-0.0074596894,0.10031174,-0.07371355,0.1463183,0.05217985,0.065437384,-0.11340329,-0.021340081,0.021043975,salandit
-0.11678455,0.07392378,0.011310842,0.04211143,0.030048622,-0.1748425,0.11510777,0.29217562,-0.071448766,-0.16094339,-0.041636858,-0.15822293,-0.024066733,-0.012960118,0.0008241643,-0.12312284,0.1231534,-0.03665116,-0.046028744,-0.15464766,0.06842605,0.05512781,0.14649141,-0.15264207,-0.030730225,0.037386954,-0.077567026,-0.03641454,-0.13249604,-0.005983192,0.11757595,-0.07021003,-0.00016314969,-0.21762559,-0.034291424,0.05740006,0.046415664,-0.11721602,-0.0008953694,-0.1547852,0.09225926,-0.10082449,-0.08257672,-0.031080017,0.20835312,0.0065967417,-0.18643868,-0.054656703,0.1153876,0.038746744,0.05476035,-0.12551574,0.011573274,-0.022082832,-0.12433321,0.026450321,0.06024832,-0.016734134,-0.16993904,0.1088173,-0.010172505,0.0038435585,0.04463977,-0.016666539,-0.11598288,0.17584601,-0.022621388,0.10919738,-0.119858794,0.12601826,-0.12053013,0.081408225,0.15799034,-0.033704247,0.11574394,0.007718714,0.050474267,0.0031555104,-0.11271912,-0.0070445137,-0.118634194,0.024782646,-0.057490796,0.18870401,-0.08008942,-0.11361585,0.07558622,0.034452807,0.042025905,0.056247503,0.17625213,-0.007991084,0.099134974,-0.07208711,0.14932528,0.05357214,0.064856306,-0.1149075,-0.01811194,0.02368037,salazzle
-0.114881836,0.06849414,0.011243469,0.043143086,0.024904974,-0.17495914,0.11217635,0.29213777,-0.07228367,-0.15893367,-0.039369356,-0.1526437,-0.024185104,-0.013609401,0.0019195634,-0.11502285,0.12686007,-0.040180095,-0.042843156,-0.15840147,0.06712099,0.057576716,0.14809018,-0.15188935,-0.029161876,0.040053528,-0.08409867,-0.032075424,-0.13534674,-0.0057127797,0.12045657,-0.068575315,0.0062066866,-0.21333884,-0.033158857,0.05558383,0.04443241,-0.120906934,-0.0046745096,-0.15365039,0.090664685,-0.09927557,-0.08511078,-0.030900521,0.20996404,0.0039207484,-0.19062762,-0.055986777,0.12087307,0.04145438,0.050188556,-0.12606964,0.012390368,-0.021246124,-0.12110166,0.025075143,0.056285746,-0.017297348,-0.1665427,0.111472026,-0.011036065,0.0037865213,0.045719367,-0.016179025,-0.11658153,0.17687915,-0.026086126,0.10598718,-0.12034065,0.1252743,-0.120850965,0.084232956,0.15572165,-0.037212618,0.11499102,0.006995597,0.056019645,0.0009996167,-0.11192313,-0.008626536,-0.118449025,0.023589663,-0.05881468,0.19712514,-0.08041447,-0.11392334,0.075763784,0.038893234,0.044898264,0.056319613,0.17747581,-0.008198439,0.09808963,-0.06937479,0.14476117,0.049907155,0.0649439,-0.11370923,-0.014478394,0.023932809,stufful
-0.116575874,0.07051352,0.010921056,0.044423535,0.026081404,-0.17625241,0.11373329,0.29331928,-0.0731567,-0.1589211,-0.04022972,-0.15439448,-0.02513625,-0.012338736,0.0024482629,-0.115784414,0.12627485,-0.038999416,-0.04444434,-0.15884848,0.066210836,0.05616287,0.1472388,-0.15429105,-0.026707137,0.03944116,-0.08433024,-0.032178205,-0.13699204,-0.0050571994,0.121009715,-0.06912011,0.0062406,-0.21603498,-0.033418573,0.05595921,0.045779604,-0.11978598,-0.00218579,-0.15487221,0.09087619,-0.100089975,-0.08748464,-0.031472404,0.21230243,0.0054059797,-0.19271572,-0.053950306,0.119499035,0.042222507,0.052347336,-0.12526073,0.010888763,-0.021355482,-0.12070833,0.024992453,0.0549678,-0.017663797,-0.16567737,0.11044004,-0.012108129,0.0043153344,0.043400187,-0.018283589,-0.1155712,0.17508666,-0.024453051,0.10421471,-0.11805987,0.12553512,-0.12110879,0.08406856,0.15448438,-0.036733396,0.114178255,0.0073981,0.0538297,0.0004116998,-0.10903911,-0.009566237,-0.1178638,0.024264583,-0.05738072,0.1934663,-0.08016306,-0.11294599,0.07386185,0.03628944,0.04469183,0.055539005,0.17487557,-0.0075929286,0.09909442,-0.06959354,0.14541927,0.049797744,0.063955225,-0.113148116,-0.016576994,0.022966355,bewear
-0.11646064,0.06556049,0.007889398,0.04528332,0.024554443,-0.17406173,0.110224046,0.28983927,-0.07245807,-0.15992217,-0.038417373,-0.15380503,-0.024257062,-0.014474882,0.00084398774,-0.11430786,0.12714373,-0.043676406,-0.0404627,-0.15955703,0.066958204,0.05969024,0.14473519,-0.15048173,-0.02848944,0.039388075,-0.08768462,-0.029666226,-0.13758825,-0.0060586277,0.122801624,-0.069249146,0.005483299,-0.21603571,-0.035418555,0.057984985,0.04383242,-0.12089751,-0.0040279897,-0.1551008,0.09279749,-0.098853685,-0.086492434,-0.033482525,0.21227732,0.0052150954,-0.19305785,-0.055418964,0.12199057,0.04229633,0.050293814,-0.12363262,0.013782338,-0.018967427,-0.121100314,0.02286219,0.055461068,-0.017661147,-0.16870238,0.10991753,-0.010868339,0.006188116,0.04626093,-0.017078418,-0.116488904,0.17536026,-0.026910609,0.10455721,-0.11919124,0.12313921,-0.121123865,0.08342299,0.15152366,-0.041701958,0.1136725,0.0044745086,0.056192387,0.0015911048,-0.108733356,-0.009621958,-0.11909704,0.020878145,-0.06002623,0.19856708,-0.080514826,-0.11665505,0.07468117,0.039413888,0.04449359,0.05719044,0.17422785,-0.0069245286,0.10029018,-0.06710484,0.14747147,0.04784972,0.060972515,-0.10996616,-0.012095056,0.026504278,bounsweet
-0.115525134,0.062436555,0.00762209,0.04551082,0.0217315,-0.17573832,0.10959733,0.2898228,-0.07270476,-0.16099288,-0.036785252,-0.15243903,-0.024440119,-0.014001748,0.0005228024,-0.109026246,0.12654202,-0.0442584,-0.038540397,-0.16254757,0.06442734,0.060344923,0.14391273,-0.15046966,-0.028039455,0.038926896,-0.09011793,-0.028264714,-0.13723472,-0.007845848,0.1215576,-0.067094274,0.010185927,-0.21561933,-0.035859525,0.056514848,0.04367987,-0.12364414,-0.0068139625,-0.15440565,0.09236256,-0.09790424,-0.08950007,-0.0341027,0.21406722,0.0032754669,-0.19401115,-0.056047518,0.12377419,0.044891905,0.047935385,-0.12333983,0.014315875,-0.017325133,-0.11721193,0.023143472,0.05347312,-0.01916221,-0.16550635,0.11158459,-0.012999507,0.006094096,0.04686169,-0.017476581,-0.119022,0.17556363,-0.02906432,0.10154285,-0.11894433,0.12389787,-0.12106826,0.0838956,0.15223685,-0.04360492,0.1143926,0.0047368933,0.05792873,-0.0014682333,-0.108904816,-0.010106336,-0.11884704,0.021909667,-0.059046987,0.20306818,-0.080824286,-0.1144996,0.074202895,0.04089511,0.047027383,0.05877821,0.17500198,-0.0067443764,0.09836831,-0.06437656,0.14538907,0.04714746,0.05944374,-0.10968484,-0.010660679,0.026624404,steenee
-0.11557794,0.06506155,0.007186852,0.043303806,0.02388267,-0.1740354,0.11086544,0.28886226,-0.07258038,-0.15776508,-0.037830126,-0.1536059,-0.023214402,-0.014269178,8.289601e-05,-0.11436812,0.12539846,-0.044744246,-0.040694766,-0.16056678,0.065328404,0.0583963,0.1444159,-0.14941332,-0.02847136,0.039203886,-0.08709177,-0.030735007,-0.1371441,-0.0054056942,0.12241585,-0.06813837,0.0069985874,-0.21388163,-0.034679666,0.058475174,0.04324516,-0.12101986,-0.004344543,-0.15868649,0.091590844,-0.099205315,-0.08758622,-0.03230691,0.21080393,0.005071197,-0.19482583,-0.05433611,0.12038203,0.041471098,0.05025358,-0.12465301,0.013002637,-0.019451134,-0.12010269,0.0214437,0.054381866,-0.019845238,-0.16842587,0.10807907,-0.0111538265,0.004165065,0.047544505,-0.017867275,-0.118691295,0.17670538,-0.02698557,0.104245044,-0.121001124,0.12309242,-0.121862315,0.08592849,0.15240389,-0.040767808,0.113519356,0.0047047287,0.057748925,0.0030723829,-0.11100182,-0.009805084,-0.11831205,0.020287937,-0.060262132,0.19921082,-0.08145334,-0.117756434,0.07533653,0.039153777,0.04419867,0.057108544,0.17599523,-0.005634461,0.10048223,-0.06590361,0.14761974,0.046690587,0.061142363,-0.11022336,-0.010974276,0.025834428,tsareena
-0.11741541,0.07216319,0.011207194,0.04507305,0.027955594,-0.176964,0.1132395,0.2943539,-0.07153747,-0.16010857,-0.03996951,-0.15626855,-0.024363836,-0.012753427,0.0013107473,-0.116722874,0.12433649,-0.03802031,-0.043719467,-0.15582603,0.0682787,0.055302124,0.14491144,-0.15401593,-0.028485928,0.039003816,-0.08090095,-0.034339722,-0.1335326,-0.006717359,0.12025199,-0.069673575,0.004350389,-0.21743394,-0.03288706,0.056514934,0.047144108,-0.1193174,-0.0022142353,-0.15506619,0.09238293,-0.1013204,-0.08617176,-0.031748295,0.2116094,0.005902386,-0.18953702,-0.054156426,0.11806877,0.041386683,0.055176556,-0.12383595,0.010880961,-0.020703949,-0.12271417,0.025795314,0.058503047,-0.016125243,-0.16632773,0.10961583,-0.011364407,0.004990457,0.04392352,-0.017036943,-0.1152299,0.17499918,-0.023836762,0.10604108,-0.11751063,0.12684989,-0.121492215,0.081649505,0.15599564,-0.034547366,0.1147908,0.006864619,0.051814094,-0.0006790553,-0.10994058,-0.007098364,-0.11918741,0.025788499,-0.05744661,0.19212118,-0.08024347,-0.112323135,0.07284669,0.03588988,0.044076186,0.057716284,0.17631024,-0.007899459,0.09857464,-0.07081522,0.1470326,0.051182684,0.0626945,-0.11299518,-0.01788139,0.023659134,comfey
-0.11538766,0.06876663,0.0069935885,0.04634126,0.027782006,-0.17406708,0.113024294,0.28876194,-0.07145869,-0.16125369,-0.038318254,-0.1580602,-0.023757964,-0.01297367,-0.0005647131,-0.117713414,0.12574075,-0.041857697,-0.0428325,-0.15618424,0.068151765,0.058637366,0.14378795,-0.15198854,-0.028635385,0.03701585,-0.08450672,-0.032705337,-0.13645676,-0.006020346,0.12310069,-0.06954685,0.0028662798,-0.2168636,-0.036972176,0.05975244,0.046356905,-0.116933845,-0.002320539,-0.15694174,0.09239645,-0.098854326,-0.083080165,-0.034945887,0.21044926,0.009344093,-0.19141333,-0.053941693,0.12065441,0.041792113,0.05379578,-0.124121524,0.012367274,-0.020117793,-0.122667074,0.022937693,0.057217054,-0.017991913,-0.16997746,0.10843572,-0.010876155,0.0053352434,0.047663905,-0.017365566,-0.11626832,0.1749367,-0.026584316,0.10552817,-0.11881605,0.12310742,-0.120054595,0.08234806,0.15264794,-0.038389385,0.1152614,0.0022767368,0.05343071,0.002813149,-0.110475585,-0.0073503116,-0.11905053,0.021474104,-0.06017686,0.19356842,-0.08037845,-0.118092366,0.074869804,0.036197715,0.0440623,0.0570786,0.1740627,-0.005548145,0.10130522,-0.06819276,0.15065,0.04932256,0.059735637,-0.11204396,-0.01378226,0.02534143,oranguru
